pitch_type,pitch_name,early_pct,late_pct,change,cohens_h,effect_interpretation
FF,4-Seam Fastball,35.453471917422895,31.9347947158651,-3.5186772015577965,-0.07446676998311741,negligible
SI,Sinker,20.803820821246106,15.600591872572215,-5.203228948673891,-0.13515973303200812,negligible
FC,Cutter,5.506576873370186,7.886013474047493,2.379436600677307,0.09555817774119424,negligible
SL,Slider,14.72989171498045,15.354634063400063,0.6247423484196126,0.017476894917131114,negligible
ST,Sweeper,0.2717313658377322,6.5517239764131565,6.279992610575424,0.41338526268358056,small
CU,Curveball,7.908970695076749,6.6423597335542945,-1.2666109615224546,-0.048809402526783674,negligible
CH,Changeup,10.179831733595526,10.450092017542586,0.27026028394706003,0.008885812455946773,negligible
FS,Splitter,1.5809228748532085,2.887791059051889,1.3068681841986807,0.08939059729148113,negligible
